"school","school_id","distance","hospital","school_latitude","school_longitude","hospital_latitude","hospital_id","hospital_longitude","city_school","city_hospital","id"
"St John's Girls' School","caf43162c86875c36f32e0b32fec3419f2ceda8c",1.51654,"Invercargill After Hours Doctors",-46.3981645,168.3476143,-46.4109217,"075f2b5a1c5184fa2842b84c87cd1074d6b730f2",168.3546046,"Invercargill","Invercargill",1536
"Donovan Primary","bbe1eac2e604029783b8dcf279c9b919baf6d15a",3.17819,"Queens Park Medical Centre",-46.379075,168.3413279,-46.40651,"3a5ac0dd2651282d4766833e0c9585db01278029",168.3529609,"Invercargill","Invercargill",1537
"Donovan Primary","bbe1eac2e604029783b8dcf279c9b919baf6d15a",3.27768,"Port Invercargill Airport",-46.379075,168.3413279,-46.4072963,"23d187fc30432321fa6eefadb9a91fb6e100e970",168.3536769,"Invercargill","Invercargill",1538
"Donovan Primary","bbe1eac2e604029783b8dcf279c9b919baf6d15a",3.68437,"Invercargill After Hours Doctors",-46.379075,168.3413279,-46.4109217,"075f2b5a1c5184fa2842b84c87cd1074d6b730f2",168.3546046,"Invercargill","Invercargill",1539
"Te Wharekura O Arowhenua","22eda707e24f11ab2a206908fa41a719aab32229",1.05235,"Calvary Hospital Southland",-46.417725,168.393902,-46.4243363,"761a92da9ffdb28674456b9f337e84ddc938aaf1",168.3841037,"Invercargill","Invercargill",1540
"Te Wharekura O Arowhenua","22eda707e24f11ab2a206908fa41a719aab32229",2.83917,"Invercargill Medical Centre",-46.417725,168.393902,-46.410545,"d591199cdd8ef466537d5f6a53de67a73b09a983",168.3584629,"Invercargill","Invercargill",1541
"Te Wharekura O Arowhenua","22eda707e24f11ab2a206908fa41a719aab32229",3.11451,"Invercargill After Hours Doctors",-46.417725,168.393902,-46.4109217,"075f2b5a1c5184fa2842b84c87cd1074d6b730f2",168.3546046,"Invercargill","Invercargill",1542
"Southland Adventist Christian School","6bf322b597051b31881347b0106641d4a5b6d4cc",3.52653,"Queens Park Medical Centre",-46.374906,168.348959,-46.40651,"3a5ac0dd2651282d4766833e0c9585db01278029",168.3529609,"Invercargill","Invercargill",1543
"Southland Adventist Christian School","6bf322b597051b31881347b0106641d4a5b6d4cc",3.61871,"Port Invercargill Airport",-46.374906,168.348959,-46.4072963,"23d187fc30432321fa6eefadb9a91fb6e100e970",168.3536769,"Invercargill","Invercargill",1544
"Southland Adventist Christian School","6bf322b597051b31881347b0106641d4a5b6d4cc",4.02695,"Invercargill After Hours Doctors",-46.374906,168.348959,-46.4109217,"075f2b5a1c5184fa2842b84c87cd1074d6b730f2",168.3546046,"Invercargill","Invercargill",1545
"Newfield Park School","25a6fa5ffc3537131cb3620c798426e10cbd33d9",0.48907,"Calvary Hospital Southland",-46.4209417,168.3800563,-46.4243363,"761a92da9ffdb28674456b9f337e84ddc938aaf1",168.3841037,"Invercargill","Invercargill",1546
"Newfield Park School","25a6fa5ffc3537131cb3620c798426e10cbd33d9",2.02278,"Invercargill Medical Centre",-46.4209417,168.3800563,-46.410545,"d591199cdd8ef466537d5f6a53de67a73b09a983",168.3584629,"Invercargill","Invercargill",1547
"Newfield Park School","25a6fa5ffc3537131cb3620c798426e10cbd33d9",2.25154,"Invercargill After Hours Doctors",-46.4209417,168.3800563,-46.4109217,"075f2b5a1c5184fa2842b84c87cd1074d6b730f2",168.3546046,"Invercargill","Invercargill",1548
"Tisbury School","b065adc6b6c082f6589742a508600d6d55f172da",2.60278,"Calvary Hospital Southland",-46.4450609,168.3998645,-46.4243363,"761a92da9ffdb28674456b9f337e84ddc938aaf1",168.3841037,"Invercargill","Invercargill",1549
"Tisbury School","b065adc6b6c082f6589742a508600d6d55f172da",3.13048,"Elm Court",-46.4450609,168.3998645,-46.4386427,"86f7e98f361021edcbf8adc3cc38ee83931f3f04",168.3601987,"Invercargill","Invercargill",1550
"Tisbury School","b065adc6b6c082f6589742a508600d6d55f172da",3.27935,"Southland Hospital",-46.4450609,168.3998645,-46.4375323,"c0bbf75afe15e9b3397f32a31f43c9cd69c95836",168.3586027,"Invercargill","Invercargill",1551
"Elston Lea Kindergarten","5c586d7eb8bb96b3d75930096a6eecef23dbdcf6",1.19176,"Calvary Hospital Southland",-46.433928,168.3771767,-46.4243363,"761a92da9ffdb28674456b9f337e84ddc938aaf1",168.3841037,"Invercargill","Invercargill",1552
"Elston Lea Kindergarten","5c586d7eb8bb96b3d75930096a6eecef23dbdcf6",1.40612,"Elm Court",-46.433928,168.3771767,-46.4386427,"86f7e98f361021edcbf8adc3cc38ee83931f3f04",168.3601987,"Invercargill","Invercargill",1553
"Elston Lea Kindergarten","5c586d7eb8bb96b3d75930096a6eecef23dbdcf6",1.48263,"Southland Hospital",-46.433928,168.3771767,-46.4375323,"c0bbf75afe15e9b3397f32a31f43c9cd69c95836",168.3586027,"Invercargill","Invercargill",1554
"Southland Education","2530945e9fa30c111b7efec859e702ba8ee7400d",0.20887,"Invercargill After Hours Doctors",-46.4117333,168.3521545,-46.4109217,"075f2b5a1c5184fa2842b84c87cd1074d6b730f2",168.3546046,"Invercargill","Invercargill",1555
"Southland Education","2530945e9fa30c111b7efec859e702ba8ee7400d",0.5027,"Invercargill Medical Centre",-46.4117333,168.3521545,-46.410545,"d591199cdd8ef466537d5f6a53de67a73b09a983",168.3584629,"Invercargill","Invercargill",1556
"Southland Education","2530945e9fa30c111b7efec859e702ba8ee7400d",0.50691,"Port Invercargill Airport",-46.4117333,168.3521545,-46.4072963,"23d187fc30432321fa6eefadb9a91fb6e100e970",168.3536769,"Invercargill","Invercargill",1557
"St Josephs School","857d9af7508488cd3e5eda9f0550278a6b02f524",0.65007,"Invercargill After Hours Doctors",-46.4166082,168.352631,-46.4109217,"075f2b5a1c5184fa2842b84c87cd1074d6b730f2",168.3546046,"Invercargill","Invercargill",1558
"St Josephs School","857d9af7508488cd3e5eda9f0550278a6b02f524",0.8095,"Invercargill Medical Centre",-46.4166082,168.352631,-46.410545,"d591199cdd8ef466537d5f6a53de67a73b09a983",168.3584629,"Invercargill","Invercargill",1559
"St Josephs School","857d9af7508488cd3e5eda9f0550278a6b02f524",1.03822,"Port Invercargill Airport",-46.4166082,168.352631,-46.4072963,"23d187fc30432321fa6eefadb9a91fb6e100e970",168.3536769,"Invercargill","Invercargill",1560
"Montessori Invercargill","038e8484704cb0133e2d8901dc6abe3f6f8ec3ae",1.17293,"Invercargill Medical Centre",-46.4181448,168.3690465,-46.410545,"d591199cdd8ef466537d5f6a53de67a73b09a983",168.3584629,"Invercargill","Invercargill",1561
"Montessori Invercargill","038e8484704cb0133e2d8901dc6abe3f6f8ec3ae",1.34666,"Calvary Hospital Southland",-46.4181448,168.3690465,-46.4243363,"761a92da9ffdb28674456b9f337e84ddc938aaf1",168.3841037,"Invercargill","Invercargill",1562
"Montessori Invercargill","038e8484704cb0133e2d8901dc6abe3f6f8ec3ae",1.37022,"Invercargill After Hours Doctors",-46.4181448,168.3690465,-46.4109217,"075f2b5a1c5184fa2842b84c87cd1074d6b730f2",168.3546046,"Invercargill","Invercargill",1563
"Westmount School - Southland","8bc4e045707f290907418a7122a8215b3bc25ba0",1.27853,"Elm Court",-46.445878,168.3731323,-46.4386427,"86f7e98f361021edcbf8adc3cc38ee83931f3f04",168.3601987,"Invercargill","Invercargill",1564
"Westmount School - Southland","8bc4e045707f290907418a7122a8215b3bc25ba0",1.45164,"Southland Hospital",-46.445878,168.3731323,-46.4375323,"c0bbf75afe15e9b3397f32a31f43c9cd69c95836",168.3586027,"Invercargill","Invercargill",1565
"Westmount School - Southland","8bc4e045707f290907418a7122a8215b3bc25ba0",1.46592,"Southland Hospice",-46.445878,168.3731323,-46.4396741,"a435eba577db9178cc75df6ae7f684c08416354f",168.3562983,"Invercargill","Invercargill",1566
"Rockdale Park Kindergarten","f66532270d348c40a7ed854682c748cc56cc448b",0.47411,"Calvary Hospital Southland",-46.4245588,168.3902631,-46.4243363,"761a92da9ffdb28674456b9f337e84ddc938aaf1",168.3841037,"Invercargill","Invercargill",1567
"Rockdale Park Kindergarten","f66532270d348c40a7ed854682c748cc56cc448b",2.79113,"Elm Court",-46.4245588,168.3902631,-46.4386427,"86f7e98f361021edcbf8adc3cc38ee83931f3f04",168.3601987,"Invercargill","Invercargill",1568
"Rockdale Park Kindergarten","f66532270d348c40a7ed854682c748cc56cc448b",2.82864,"Southland Hospital",-46.4245588,168.3902631,-46.4375323,"c0bbf75afe15e9b3397f32a31f43c9cd69c95836",168.3586027,"Invercargill","Invercargill",1569
"STS Student Travel Schools","35178188f555977e32d3d75c9811e1ab618fb338",1.64828,"Queens Park Medical Centre",-46.3922538,168.347066,-46.40651,"3a5ac0dd2651282d4766833e0c9585db01278029",168.3529609,"Invercargill","Invercargill",1570
"STS Student Travel Schools","35178188f555977e32d3d75c9811e1ab618fb338",1.74769,"Port Invercargill Airport",-46.3922538,168.347066,-46.4072963,"23d187fc30432321fa6eefadb9a91fb6e100e970",168.3536769,"Invercargill","Invercargill",1571
"STS Student Travel Schools","35178188f555977e32d3d75c9811e1ab618fb338",2.15457,"Invercargill After Hours Doctors",-46.3922538,168.347066,-46.4109217,"075f2b5a1c5184fa2842b84c87cd1074d6b730f2",168.3546046,"Invercargill","Invercargill",1572
"Glengarry Kindergarten","bdc90183d733ec6e98104ca85628eb0b2aa7dcb6",2.42906,"Invercargill Medical Centre",-46.401507,168.3872238,-46.410545,"d591199cdd8ef466537d5f6a53de67a73b09a983",168.3584629,"Invercargill","Invercargill",1573
"Glengarry Kindergarten","bdc90183d733ec6e98104ca85628eb0b2aa7dcb6",2.549,"Calvary Hospital Southland",-46.401507,168.3872238,-46.4243363,"761a92da9ffdb28674456b9f337e84ddc938aaf1",168.3841037,"Invercargill","Invercargill",1574
"Glengarry Kindergarten","bdc90183d733ec6e98104ca85628eb0b2aa7dcb6",2.65871,"Port Invercargill Airport",-46.401507,168.3872238,-46.4072963,"23d187fc30432321fa6eefadb9a91fb6e100e970",168.3536769,"Invercargill","Invercargill",1575
"Otatara School","e80189fe3cc57b1cf57708e5340cf6b09e3a6683",NA,NA,-46.4316368,168.290269,NA,NA,NA,"Invercargill",NA,1576
"Gladstone Pre School","f6be190dc857d36ebc63bb653f0bcfc5f02cc1c9",1.50891,"Queens Park Medical Centre",-46.39327,168.348633,-46.40651,"3a5ac0dd2651282d4766833e0c9585db01278029",168.3529609,"Invercargill","Invercargill",1577
"Gladstone Pre School","f6be190dc857d36ebc63bb653f0bcfc5f02cc1c9",1.60668,"Port Invercargill Airport",-46.39327,168.348633,-46.4072963,"23d187fc30432321fa6eefadb9a91fb6e100e970",168.3536769,"Invercargill","Invercargill",1578
"Gladstone Pre School","f6be190dc857d36ebc63bb653f0bcfc5f02cc1c9",2.01517,"Invercargill After Hours Doctors",-46.39327,168.348633,-46.4109217,"075f2b5a1c5184fa2842b84c87cd1074d6b730f2",168.3546046,"Invercargill","Invercargill",1579
"Salford Preschool","a426d41d2316d96cd9f5794191067e81f851ffcc",2.0934,"Queens Park Medical Centre",-46.39444,168.3738564,-46.40651,"3a5ac0dd2651282d4766833e0c9585db01278029",168.3529609,"Invercargill","Invercargill",1580
"Salford Preschool","a426d41d2316d96cd9f5794191067e81f851ffcc",2.10963,"Port Invercargill Airport",-46.39444,168.3738564,-46.4072963,"23d187fc30432321fa6eefadb9a91fb6e100e970",168.3536769,"Invercargill","Invercargill",1581
"Salford Preschool","a426d41d2316d96cd9f5794191067e81f851ffcc",2.1462,"Invercargill Medical Centre",-46.39444,168.3738564,-46.410545,"d591199cdd8ef466537d5f6a53de67a73b09a983",168.3584629,"Invercargill","Invercargill",1582
"Southland Kindergarten Association","f5e1c339484998910f24dda7395ef6b116866961",3.51925,"Queens Park Medical Centre",-46.3752969,168.3453033,-46.40651,"3a5ac0dd2651282d4766833e0c9585db01278029",168.3529609,"Invercargill","Invercargill",1583
"Southland Kindergarten Association","f5e1c339484998910f24dda7395ef6b116866961",3.61486,"Port Invercargill Airport",-46.3752969,168.3453033,-46.4072963,"23d187fc30432321fa6eefadb9a91fb6e100e970",168.3536769,"Invercargill","Invercargill",1584
"Southland Kindergarten Association","f5e1c339484998910f24dda7395ef6b116866961",4.02412,"Invercargill After Hours Doctors",-46.3752969,168.3453033,-46.4109217,"075f2b5a1c5184fa2842b84c87cd1074d6b730f2",168.3546046,"Invercargill","Invercargill",1585
"The Cottage Kindergarten","380a6e57037f3dcf3cb4f0b1eefaed88e002c01d",1.14846,"Invercargill After Hours Doctors",-46.421167,168.3526778,-46.4109217,"075f2b5a1c5184fa2842b84c87cd1074d6b730f2",168.3546046,"Invercargill","Invercargill",1586
"The Cottage Kindergarten","380a6e57037f3dcf3cb4f0b1eefaed88e002c01d",1.26173,"Invercargill Medical Centre",-46.421167,168.3526778,-46.410545,"d591199cdd8ef466537d5f6a53de67a73b09a983",168.3584629,"Invercargill","Invercargill",1587
"The Cottage Kindergarten","380a6e57037f3dcf3cb4f0b1eefaed88e002c01d",1.54377,"Port Invercargill Airport",-46.421167,168.3526778,-46.4072963,"23d187fc30432321fa6eefadb9a91fb6e100e970",168.3536769,"Invercargill","Invercargill",1588
"Kew Kindergarten","52e95f12c11f1100eae8344445267cc09c7976b0",0.99766,"Southland Hospital",-46.429099,168.3541611,-46.4375323,"c0bbf75afe15e9b3397f32a31f43c9cd69c95836",168.3586027,"Invercargill","Invercargill",1589
"Kew Kindergarten","52e95f12c11f1100eae8344445267cc09c7976b0",1.15792,"Elm Court",-46.429099,168.3541611,-46.4386427,"86f7e98f361021edcbf8adc3cc38ee83931f3f04",168.3601987,"Invercargill","Invercargill",1590
"Kew Kindergarten","52e95f12c11f1100eae8344445267cc09c7976b0",1.18695,"Southland Hospice",-46.429099,168.3541611,-46.4396741,"a435eba577db9178cc75df6ae7f684c08416354f",168.3562983,"Invercargill","Invercargill",1591
"CAS Early Learning Centre","1062f3e208fa1a2f0f44e15f139b54a44b6749e7",3.2549,"Queens Park Medical Centre",-46.377585,168.346378,-46.40651,"3a5ac0dd2651282d4766833e0c9585db01278029",168.3529609,"Invercargill","Invercargill",1592
"CAS Early Learning Centre","1062f3e208fa1a2f0f44e15f139b54a44b6749e7",3.35005,"Port Invercargill Airport",-46.377585,168.346378,-46.4072963,"23d187fc30432321fa6eefadb9a91fb6e100e970",168.3536769,"Invercargill","Invercargill",1593
"CAS Early Learning Centre","1062f3e208fa1a2f0f44e15f139b54a44b6749e7",3.7593,"Invercargill After Hours Doctors",-46.377585,168.346378,-46.4109217,"075f2b5a1c5184fa2842b84c87cd1074d6b730f2",168.3546046,"Invercargill","Invercargill",1594
"Newfield Kindergarten","ace4c92d1daca070b065d41893ba69731fd129de",0.43089,"Calvary Hospital Southland",-46.4220015,168.3796292,-46.4243363,"761a92da9ffdb28674456b9f337e84ddc938aaf1",168.3841037,"Invercargill","Invercargill",1595
"Newfield Kindergarten","ace4c92d1daca070b065d41893ba69731fd129de",2.06635,"Invercargill Medical Centre",-46.4220015,168.3796292,-46.410545,"d591199cdd8ef466537d5f6a53de67a73b09a983",168.3584629,"Invercargill","Invercargill",1596
"Newfield Kindergarten","ace4c92d1daca070b065d41893ba69731fd129de",2.28435,"Invercargill After Hours Doctors",-46.4220015,168.3796292,-46.4109217,"075f2b5a1c5184fa2842b84c87cd1074d6b730f2",168.3546046,"Invercargill","Invercargill",1597
"BestStart Kelvin Street","10e1aa20363b7a5998317ecf6c9d064186b460e7",0.42482,"Queens Park Medical Centre",-46.402976,168.350858,-46.40651,"3a5ac0dd2651282d4766833e0c9585db01278029",168.3529609,"Invercargill","Invercargill",1598
"BestStart Kelvin Street","10e1aa20363b7a5998317ecf6c9d064186b460e7",0.52689,"Port Invercargill Airport",-46.402976,168.350858,-46.4072963,"23d187fc30432321fa6eefadb9a91fb6e100e970",168.3536769,"Invercargill","Invercargill",1599
"BestStart Kelvin Street","10e1aa20363b7a5998317ecf6c9d064186b460e7",0.92903,"Invercargill After Hours Doctors",-46.402976,168.350858,-46.4109217,"075f2b5a1c5184fa2842b84c87cd1074d6b730f2",168.3546046,"Invercargill","Invercargill",1600
"Aoga Amata Pre School","836425bb5986a139a389b8739d99a9bd15a14677",1.87025,"Elm Court",-46.4539192,168.3703979,-46.4386427,"86f7e98f361021edcbf8adc3cc38ee83931f3f04",168.3601987,"Invercargill","Invercargill",1601
"Aoga Amata Pre School","836425bb5986a139a389b8739d99a9bd15a14677",1.91863,"Southland Hospice",-46.4539192,168.3703979,-46.4396741,"a435eba577db9178cc75df6ae7f684c08416354f",168.3562983,"Invercargill","Invercargill",1602
"Aoga Amata Pre School","836425bb5986a139a389b8739d99a9bd15a14677",2.03459,"Southland Hospital",-46.4539192,168.3703979,-46.4375323,"c0bbf75afe15e9b3397f32a31f43c9cd69c95836",168.3586027,"Invercargill","Invercargill",1603
"BestStart Elles Road","402c6c1afe8a0afda58e396ec1b3f10e718377b2",1.41641,"Southland Hospital",-46.4249585,168.3615878,-46.4375323,"c0bbf75afe15e9b3397f32a31f43c9cd69c95836",168.3586027,"Invercargill","Invercargill",1604
"BestStart Elles Road","402c6c1afe8a0afda58e396ec1b3f10e718377b2",1.52487,"Elm Court",-46.4249585,168.3615878,-46.4386427,"86f7e98f361021edcbf8adc3cc38ee83931f3f04",168.3601987,"Invercargill","Invercargill",1605
"BestStart Elles Road","402c6c1afe8a0afda58e396ec1b3f10e718377b2",1.62011,"Invercargill Medical Centre",-46.4249585,168.3615878,-46.410545,"d591199cdd8ef466537d5f6a53de67a73b09a983",168.3584629,"Invercargill","Invercargill",1606
"Ranui Free Kindergarten","113db18e8cbe6a91cc1e69830d35b9787ddaa969",0.9523,"Southland Hospital",-46.431248,168.367024,-46.4375323,"c0bbf75afe15e9b3397f32a31f43c9cd69c95836",168.3586027,"Invercargill","Invercargill",1607
"Ranui Free Kindergarten","113db18e8cbe6a91cc1e69830d35b9787ddaa969",0.9751,"Elm Court",-46.431248,168.367024,-46.4386427,"86f7e98f361021edcbf8adc3cc38ee83931f3f04",168.3601987,"Invercargill","Invercargill",1608
"Ranui Free Kindergarten","113db18e8cbe6a91cc1e69830d35b9787ddaa969",1.24771,"Southland Hospice",-46.431248,168.367024,-46.4396741,"a435eba577db9178cc75df6ae7f684c08416354f",168.3562983,"Invercargill","Invercargill",1609
"Waikiwi Child-Care & Preschool","a6b57a5d65bb35f04767952813258cd73e9cdc0b",1.3657,"Queens Park Medical Centre",-46.3948193,168.3475,-46.40651,"3a5ac0dd2651282d4766833e0c9585db01278029",168.3529609,"Invercargill","Invercargill",1610
"Waikiwi Child-Care & Preschool","a6b57a5d65bb35f04767952813258cd73e9cdc0b",1.46602,"Port Invercargill Airport",-46.3948193,168.3475,-46.4072963,"23d187fc30432321fa6eefadb9a91fb6e100e970",168.3536769,"Invercargill","Invercargill",1611
"Waikiwi Child-Care & Preschool","a6b57a5d65bb35f04767952813258cd73e9cdc0b",1.87145,"Invercargill After Hours Doctors",-46.3948193,168.3475,-46.4109217,"075f2b5a1c5184fa2842b84c87cd1074d6b730f2",168.3546046,"Invercargill","Invercargill",1612
"BestStart North Road","c782def2d062cb77f7e7a2ce3bf1f718072643e0",2.51656,"Queens Park Medical Centre",-46.384276,168.346797,-46.40651,"3a5ac0dd2651282d4766833e0c9585db01278029",168.3529609,"Invercargill","Invercargill",1613
"BestStart North Road","c782def2d062cb77f7e7a2ce3bf1f718072643e0",2.61305,"Port Invercargill Airport",-46.384276,168.346797,-46.4072963,"23d187fc30432321fa6eefadb9a91fb6e100e970",168.3536769,"Invercargill","Invercargill",1614
"BestStart North Road","c782def2d062cb77f7e7a2ce3bf1f718072643e0",3.02216,"Invercargill After Hours Doctors",-46.384276,168.346797,-46.4109217,"075f2b5a1c5184fa2842b84c87cd1074d6b730f2",168.3546046,"Invercargill","Invercargill",1615
"Anna Cannon Accp-Life Coach","55140d5f1c560834c523c53ef897a598b18773b6",1.85676,"Invercargill Medical Centre",-46.401562,168.3788206,-46.410545,"d591199cdd8ef466537d5f6a53de67a73b09a983",168.3584629,"Invercargill","Invercargill",1616
"Anna Cannon Accp-Life Coach","55140d5f1c560834c523c53ef897a598b18773b6",2.03584,"Port Invercargill Airport",-46.401562,168.3788206,-46.4072963,"23d187fc30432321fa6eefadb9a91fb6e100e970",168.3536769,"Invercargill","Invercargill",1617
"Anna Cannon Accp-Life Coach","55140d5f1c560834c523c53ef897a598b18773b6",2.06321,"Queens Park Medical Centre",-46.401562,168.3788206,-46.40651,"3a5ac0dd2651282d4766833e0c9585db01278029",168.3529609,"Invercargill","Invercargill",1618
"Makarewa School","375a10f881b9344ab3e124569fffd375bb152ba2",NA,NA,-46.330071,168.347432,NA,NA,NA,"Invercargill",NA,1619
"Southern Wings","284c356251ff8c6211551da0113dd3f47d6a24e3",2.3106,"Invercargill After Hours Doctors",-46.415395,168.325256,-46.4109217,"075f2b5a1c5184fa2842b84c87cd1074d6b730f2",168.3546046,"Invercargill","Invercargill",1620
"Southern Wings","284c356251ff8c6211551da0113dd3f47d6a24e3",2.34799,"Queens Park Medical Centre",-46.415395,168.325256,-46.40651,"3a5ac0dd2651282d4766833e0c9585db01278029",168.3529609,"Invercargill","Invercargill",1621
"Southern Wings","284c356251ff8c6211551da0113dd3f47d6a24e3",2.36338,"Port Invercargill Airport",-46.415395,168.325256,-46.4072963,"23d187fc30432321fa6eefadb9a91fb6e100e970",168.3536769,"Invercargill","Invercargill",1622
"Wee Nippers Early Childhood Centre, Invercargill","d28b511f0134255f7f65c1f8ad91b3a545047f8b",0.83331,"Invercargill Medical Centre",-46.4179912,168.3597167,-46.410545,"d591199cdd8ef466537d5f6a53de67a73b09a983",168.3584629,"Invercargill","Invercargill",1623
"Wee Nippers Early Childhood Centre, Invercargill","d28b511f0134255f7f65c1f8ad91b3a545047f8b",0.87865,"Invercargill After Hours Doctors",-46.4179912,168.3597167,-46.4109217,"075f2b5a1c5184fa2842b84c87cd1074d6b730f2",168.3546046,"Invercargill","Invercargill",1624
"Wee Nippers Early Childhood Centre, Invercargill","d28b511f0134255f7f65c1f8ad91b3a545047f8b",1.27631,"Port Invercargill Airport",-46.4179912,168.3597167,-46.4072963,"23d187fc30432321fa6eefadb9a91fb6e100e970",168.3536769,"Invercargill","Invercargill",1625
"Southland Boys High School","6cb9b3c75446fa3b957c3bb98b9070517e6dd60d",NA,NA,-46.3732895,168.3090174,NA,NA,NA,"Invercargill",NA,1626
"Surrey Park Early Learning Centre Inc","87ea840ed6f49fd5f7035f56e0a855ab6ebe4cc2",1.58703,"Invercargill Medical Centre",-46.4070877,168.3784887,-46.410545,"d591199cdd8ef466537d5f6a53de67a73b09a983",168.3584629,"Invercargill","Invercargill",1627
"Surrey Park Early Learning Centre Inc","87ea840ed6f49fd5f7035f56e0a855ab6ebe4cc2",1.88527,"Invercargill After Hours Doctors",-46.4070877,168.3784887,-46.4109217,"075f2b5a1c5184fa2842b84c87cd1074d6b730f2",168.3546046,"Invercargill","Invercargill",1628
"Surrey Park Early Learning Centre Inc","87ea840ed6f49fd5f7035f56e0a855ab6ebe4cc2",1.908,"Port Invercargill Airport",-46.4070877,168.3784887,-46.4072963,"23d187fc30432321fa6eefadb9a91fb6e100e970",168.3536769,"Invercargill","Invercargill",1629
"Queens Park Early Childhood Education","e38340a411bc21f31a2388cc9f8013031069340f",0.19957,"Queens Park Medical Centre",-46.406474,168.350366,-46.40651,"3a5ac0dd2651282d4766833e0c9585db01278029",168.3529609,"Invercargill","Invercargill",1630
"Queens Park Early Childhood Education","e38340a411bc21f31a2388cc9f8013031069340f",0.2705,"Port Invercargill Airport",-46.406474,168.350366,-46.4072963,"23d187fc30432321fa6eefadb9a91fb6e100e970",168.3536769,"Invercargill","Invercargill",1631
"Queens Park Early Childhood Education","e38340a411bc21f31a2388cc9f8013031069340f",0.59216,"Invercargill After Hours Doctors",-46.406474,168.350366,-46.4109217,"075f2b5a1c5184fa2842b84c87cd1074d6b730f2",168.3546046,"Invercargill","Invercargill",1632
"Rimu Full Primary School","fcf4c27fbd2ae2e9b004288144ccfa972c82b430",NA,NA,-46.4001341,168.5013427,NA,NA,NA,"Invercargill",NA,1633
"Wallacetown School","1ed7710efce8179b647f8809cac5db6a2a68c4ca",NA,NA,-46.332002,168.289687,NA,NA,NA,"Invercargill",NA,1634
"Whanganui Collegiate School","4f55010babbe43afaa081b7b58f8638835cc98e6",0.50423,"St. John's Medical Centre",-39.9290109,175.0383524,-39.924765,"212551c1c18447a844a3b8dd6d586d3acacbb840",175.040445,"Whanganui","Whanganui",1635
"Whanganui Collegiate School","4f55010babbe43afaa081b7b58f8638835cc98e6",0.62583,"Te Oranganui Medical Centre Te Waipuna",-39.9290109,175.0383524,-39.9258447,"1ebecd830a5ca2d8e8561d659c8fcdea588b79a8",175.0444091,"Whanganui","Whanganui",1636
"Whanganui Collegiate School","4f55010babbe43afaa081b7b58f8638835cc98e6",0.89448,"Impilo Family Pratice",-39.9290109,175.0383524,-39.929769,"256865ef769c53ecdf95f19957308c4db568e99f",175.0487699,"Whanganui","Whanganui",1637
"St Mary's School","6d86cb6ffaf1ac7c595f53d2427c66a0c967d0ca",0.67609,"St Johns Hill Healthcare",-39.912553,175.049812,-39.9110142,"e870d5e9e48f9ea0bca2d13e61422431d473ff69",175.0421615,"Whanganui","Whanganui",1638
"St Mary's School","6d86cb6ffaf1ac7c595f53d2427c66a0c967d0ca",1.54642,"Te Oranganui Medical Centre Te Waipuna",-39.912553,175.049812,-39.9258447,"1ebecd830a5ca2d8e8561d659c8fcdea588b79a8",175.0444091,"Whanganui","Whanganui",1639
"St Mary's School","6d86cb6ffaf1ac7c595f53d2427c66a0c967d0ca",1.57477,"St. John's Medical Centre",-39.912553,175.049812,-39.924765,"212551c1c18447a844a3b8dd6d586d3acacbb840",175.040445,"Whanganui","Whanganui",1640
"Whanganui Intermediate School","c2d88d90056d600f67fedc2075327b4699517530",0.38809,"Te Oranganui Medical Centre Te Waipuna",-39.928957,175.042343,-39.9258447,"1ebecd830a5ca2d8e8561d659c8fcdea588b79a8",175.0444091,"Whanganui","Whanganui",1641
"Whanganui Intermediate School","c2d88d90056d600f67fedc2075327b4699517530",0.49292,"St. John's Medical Centre",-39.928957,175.042343,-39.924765,"212551c1c18447a844a3b8dd6d586d3acacbb840",175.040445,"Whanganui","Whanganui",1642
"Whanganui Intermediate School","c2d88d90056d600f67fedc2075327b4699517530",0.55673,"Impilo Family Pratice",-39.928957,175.042343,-39.929769,"256865ef769c53ecdf95f19957308c4db568e99f",175.0487699,"Whanganui","Whanganui",1643
"Cullinane College","657f54059a16ffcfd1a7a9925ea1e4f3d18cd812",0.44239,"St Johns Hill Healthcare",-39.9138406,175.0458083,-39.9110142,"e870d5e9e48f9ea0bca2d13e61422431d473ff69",175.0421615,"Whanganui","Whanganui",1644
"Cullinane College","657f54059a16ffcfd1a7a9925ea1e4f3d18cd812",1.29674,"St. John's Medical Centre",-39.9138406,175.0458083,-39.924765,"212551c1c18447a844a3b8dd6d586d3acacbb840",175.040445,"Whanganui","Whanganui",1645
"Cullinane College","657f54059a16ffcfd1a7a9925ea1e4f3d18cd812",1.33821,"Te Oranganui Medical Centre Te Waipuna",-39.9138406,175.0458083,-39.9258447,"1ebecd830a5ca2d8e8561d659c8fcdea588b79a8",175.0444091,"Whanganui","Whanganui",1646
"Whanganui City College","ef5b8b3f060599b7982a75248be2909c6390dafa",0.31793,"Impilo Family Pratice",-39.9316315,175.0459449,-39.929769,"256865ef769c53ecdf95f19957308c4db568e99f",175.0487699,"Whanganui","Whanganui",1647
"Whanganui City College","ef5b8b3f060599b7982a75248be2909c6390dafa",0.43199,"Belverdale Hospital Ltd",-39.9316315,175.0459449,-39.9296086,"8cf2ceffea6e520c654927e08361b524143fde31",175.0502618,"Whanganui","Whanganui",1648
